Date,Store_ID,Product_ID,Opening_Stock,Closing_Stock,Wastage_Units,Reorder_Level
2024-12-07,S019,P014,401,280,22,184
2024-02-18,S012,P098,282,180,2,171
2024-04-24,S020,P019,276,240,6,107
2024-04-21,S006,P090,193,72,3,159
2024-05-08,S008,P066,398,350,14,171
2024-05-03,S009,P046,152,44,20,157
2024-07-21,S010,P048,432,305,15,103
2024-08-28,S016,P008,544,444,6,112
2024-10-03,S013,P095,460,354,5,113
2024-03-05,S009,P115,129,80,3,138
2024-12-06,S012,P089,445,413,2,144
2024-08-11,S007,P103,170,142,4,92
2024-10-18,S006,P034,300,227,15,145
2024-09-18,S019,P007,475,426,17,94
2024-02-08,S001,P110,102,45,1,106
2024-01-02,S004,P035,395,341,14,126
2024-11-27,S019,P038,235,118,3,197
2024-02-23,S007,P026,438,401,6,116
2024-02-23,S014,P118,592,513,2,151
2024-03-28,S011,P110,375,262,3,189
2024-11-28,S011,P089,146,26,3,165
2024-11-02,S020,P117,345,293,0,124
2024-08-16,S007,P109,273,213,5,86
2024-11-05,S011,P096,564,535,4,166
2024-10-30,S015,P052,457,363,6,120
2024-05-27,S015,P054,181,131,6,166
2024-08-05,S009,P116,255,234,1,107
2024-04-03,S014,P055,132,38,4,118
2024-01-04,S013,P104,348,248,3,93
2024-09-02,S004,P106,166,46,3,80
2024-01-30,S018,P105,238,124,5,126
2024-06-14,S020,P088,487,382,3,121
2024-11-30,S015,P059,201,123,20,98
2024-01-12,S014,P049,394,298,14,92
2024-03-26,S017,P072,399,349,17,199
2024-09-11,S013,P053,461,413,22,90
2024-05-09,S010,P113,485,399,4,190
2024-04-22,S004,P009,196,98,10,123
2024-05-29,S006,P083,599,570,0,115
2024-09-12,S003,P116,501,448,0,155
2024-08-03,S015,P118,471,383,3,104
2024-12-15,S001,P049,317,292,4,192
2024-03-14,S015,P009,584,459,20,138
2024-07-05,S005,P088,376,310,4,81
2024-06-23,S011,P016,479,406,2,86
2024-10-21,S016,P018,547,472,6,123
2024-06-18,S010,P037,468,377,1,120
2024-05-06,S005,P113,354,284,1,107
2024-04-25,S020,P003,442,401,2,88
2024-12-05,S002,P025,315,242,21,145
2024-03-10,S001,P115,144,66,5,124
2024-01-05,S013,P039,593,538,21,107
2024-11-27,S012,P054,384,271,7,186
2024-10-06,S011,P096,266,225,1,124
2024-11-26,S001,P085,234,178,4,146
2024-03-22,S010,P079,358,230,23,161
2024-10-10,S012,P077,445,345,10,193
2024-07-26,S012,P076,251,133,6,100
2024-08-20,S012,P078,532,428,21,170
2024-03-23,S006,P034,408,275,13,92
2024-09-29,S004,P024,490,369,14,158
2024-01-03,S006,P047,306,167,23,115
2024-02-17,S002,P016,485,442,2,108
2024-03-05,S013,P042,141,79,13,169
2024-03-10,S004,P065,460,429,6,193
2024-04-24,S004,P016,364,321,21,166
2024-08-19,S019,P083,466,414,5,147
2024-11-02,S017,P111,375,284,4,85
2024-01-24,S017,P101,147,121,3,170
2024-01-23,S004,P070,182,101,21,116
2024-05-19,S013,P113,344,285,0,193
2024-10-26,S013,P035,164,40,14,170
2024-01-28,S006,P075,381,327,19,100
2024-12-05,S016,P042,489,406,3,154
2024-08-03,S018,P061,337,228,5,151
2024-06-14,S010,P042,411,378,8,129
2024-01-30,S015,P028,196,94,7,90
2024-02-05,S009,P060,588,492,12,93
2024-12-16,S010,P019,113,12,7,93
2024-11-12,S006,P113,128,71,0,118
2024-11-22,S009,P113,230,133,5,134
2024-10-11,S011,P073,445,346,23,81
2024-06-08,S016,P022,317,238,14,119
2024-03-01,S015,P069,185,72,5,173
2024-12-05,S020,P099,531,477,5,199
2024-01-26,S006,P118,463,404,2,189
2024-04-30,S002,P006,275,227,10,191
2024-10-07,S008,P021,525,472,3,184
2024-07-01,S013,P046,331,232,5,82
2024-01-10,S002,P032,580,509,21,99
2024-10-15,S010,P041,471,338,17,99
2024-08-11,S009,P049,464,374,13,156
2024-06-22,S010,P076,515,420,5,193
2024-07-25,S017,P104,468,424,0,83
2024-08-10,S018,P043,386,296,18,185
2024-09-19,S016,P012,214,109,18,112
2024-09-08,S008,P039,593,505,7,156
2024-12-19,S011,P003,307,276,1,136
2024-01-06,S001,P094,437,398,3,166
2024-12-30,S004,P002,451,386,5,133
2024-12-09,S018,P109,311,231,1,171
2024-09-15,S016,P113,355,232,3,102
2024-12-04,S003,P070,396,340,5,123
2024-06-20,S013,P030,351,258,17,94
2024-01-01,S004,P111,327,270,1,82
2024-11-19,S018,P072,287,177,0,131
2024-05-12,S011,P041,239,175,7,109
2024-07-15,S012,P085,339,280,2,87
2024-10-29,S018,P059,402,353,15,115
2024-05-14,S003,P015,412,313,25,87
2024-06-09,S003,P104,512,391,4,97
2024-10-29,S005,P031,482,371,21,160
2024-04-02,S009,P029,185,118,13,127
2024-02-10,S012,P073,300,225,21,120
2024-04-10,S015,P090,180,104,0,104
2024-12-02,S007,P033,519,415,17,134
2024-11-05,S001,P110,102,27,5,81
2024-11-25,S013,P074,380,325,20,192
2024-11-24,S010,P079,231,189,15,91
2024-04-19,S002,P113,472,414,1,182
2024-05-09,S008,P009,225,184,5,81
2024-12-23,S011,P085,398,367,1,149
2024-03-31,S020,P038,358,332,4,156
2024-04-23,S017,P114,103,22,2,184
2024-06-01,S020,P034,563,492,4,181
2024-12-17,S002,P066,116,21,18,145
2024-04-21,S018,P075,554,423,14,132
2024-11-03,S013,P087,242,161,1,138
2024-12-04,S015,P056,591,470,16,135
2024-09-18,S016,P030,266,182,5,179
2024-09-13,S003,P069,136,12,23,139
2024-08-21,S016,P080,261,234,5,86
2024-01-18,S017,P102,449,396,0,96
2024-02-04,S005,P003,121,42,22,96
2024-03-21,S012,P044,322,233,0,162
2024-08-09,S016,P046,161,118,9,103
2024-01-05,S006,P085,421,307,2,171
2024-08-10,S002,P089,110,1,3,86
2024-06-16,S012,P045,337,280,10,154
2024-01-05,S002,P096,136,87,0,98
2024-03-20,S001,P066,443,409,12,182
2024-06-09,S013,P069,227,141,8,137
2024-02-12,S003,P120,284,178,4,94
2024-04-30,S007,P031,239,125,11,115
2024-05-20,S015,P013,279,143,20,96
2024-08-15,S006,P070,419,347,15,156
2024-04-12,S016,P075,235,123,14,174
2024-06-02,S009,P006,520,475,4,192
2024-05-13,S010,P043,530,416,19,132
2024-06-12,S011,P089,579,524,1,152
2024-03-28,S014,P074,513,410,4,168
2024-11-11,S013,P015,185,152,3,198
2024-09-10,S010,P030,319,198,22,142
2024-01-09,S016,P004,107,0,16,181
2024-07-14,S001,P093,369,311,4,116
2024-04-26,S006,P112,253,208,3,153
2024-02-21,S019,P059,428,371,21,128
2024-04-18,S015,P054,449,351,12,137
2024-08-31,S006,P040,506,384,6,96
2024-01-27,S018,P105,387,289,4,136
2024-03-08,S004,P034,426,363,12,140
2024-03-08,S010,P029,322,185,25,80
2024-07-24,S014,P116,347,253,1,125
2024-01-04,S002,P002,142,86,3,155
2024-12-20,S017,P114,595,529,5,188
2024-05-05,S016,P057,371,255,18,195
2024-01-14,S007,P003,431,335,18,155
2024-08-14,S013,P007,230,130,6,91
2024-05-08,S020,P032,451,328,15,102
2024-05-13,S015,P066,585,516,3,184
2024-03-27,S009,P049,332,203,24,136
2024-01-25,S011,P014,493,473,0,87
2024-04-28,S006,P093,118,14,1,133
2024-03-06,S003,P096,372,258,4,107
2024-01-17,S002,P105,100,38,1,196
2024-11-30,S015,P106,252,205,4,174
2024-07-16,S010,P031,502,460,9,189
2024-08-18,S006,P076,464,370,8,144
2024-05-31,S007,P060,149,64,17,154
2024-05-30,S017,P095,431,332,0,192
2024-02-21,S017,P054,594,508,9,125
2024-02-01,S002,P091,599,535,1,86
2024-06-02,S012,P061,272,152,21,134
2024-10-21,S005,P049,246,166,4,128
2024-12-12,S018,P112,289,265,2,127
2024-01-25,S015,P108,536,464,4,128
2024-08-07,S015,P082,325,251,0,179
2024-02-25,S017,P052,538,443,10,123
2024-10-18,S008,P069,406,269,17,80
2024-03-05,S016,P014,599,529,14,190
2024-04-06,S008,P030,419,334,13,121
2024-05-01,S007,P069,128,94,11,110
2024-08-29,S011,P046,535,419,11,164
2024-03-06,S018,P074,364,240,19,199
2024-07-28,S014,P106,451,364,3,184
2024-04-30,S005,P068,375,290,5,132
2024-10-17,S013,P064,399,302,23,160
2024-04-12,S020,P049,386,300,8,139
2024-05-18,S010,P012,348,304,22,162
2024-05-30,S018,P062,189,117,17,151
2024-06-24,S007,P044,493,395,9,82
2024-02-26,S008,P099,502,463,1,104
2024-10-07,S009,P096,102,54,4,86
2024-10-18,S018,P073,148,69,3,142
2024-12-06,S010,P006,567,501,6,174
2024-10-07,S020,P119,285,221,5,81
2024-10-27,S008,P043,373,268,21,144
2024-02-17,S008,P079,298,204,9,195
2024-04-01,S019,P034,428,342,8,80
2024-06-23,S020,P116,184,156,0,115
2024-08-13,S007,P038,365,335,0,116
2024-02-04,S013,P087,213,184,0,181
2024-12-19,S010,P119,258,156,2,168
2024-10-11,S002,P054,292,235,25,160
2024-03-25,S018,P090,145,76,4,151
2024-02-07,S005,P053,367,278,8,144
2024-04-12,S016,P005,263,197,16,170
2024-01-09,S014,P046,117,21,10,106
2024-11-08,S013,P046,407,300,12,114
2024-11-02,S012,P050,242,163,5,95
2024-03-31,S018,P069,333,198,22,92
2024-10-04,S014,P087,596,530,3,160
2024-02-04,S002,P046,355,276,16,183
2024-11-27,S007,P010,478,403,19,198
2024-04-20,S005,P047,167,126,1,116
2024-03-20,S001,P082,574,470,2,165
2024-09-26,S018,P073,479,386,9,116
2024-12-28,S018,P107,172,68,0,98
2024-12-23,S020,P002,431,341,23,154
2024-07-28,S011,P120,256,174,1,188
2024-01-11,S015,P005,478,391,7,112
2024-08-23,S019,P101,320,223,1,131
2024-10-06,S004,P056,241,194,4,93
2024-11-14,S019,P099,451,406,4,168
2024-05-01,S003,P027,106,7,18,100
2024-06-11,S012,P114,379,328,0,95
2024-08-16,S001,P009,143,21,5,85
2024-02-02,S004,P080,374,327,6,196
2024-05-07,S017,P046,437,322,7,82
2024-02-02,S017,P100,567,459,0,95
2024-04-27,S001,P114,553,463,5,161
2024-01-24,S015,P110,374,279,3,156
2024-06-17,S005,P017,188,80,18,139
2024-01-29,S015,P081,116,39,5,117
2024-08-26,S010,P007,209,91,18,153
2024-11-15,S003,P103,381,280,4,81
2024-11-22,S009,P034,276,187,10,106
2024-01-11,S019,P041,258,153,4,200
2024-11-17,S007,P091,362,325,0,91
2024-03-29,S002,P120,412,322,5,166
2024-11-07,S006,P073,204,86,4,190
2024-03-29,S005,P032,500,417,20,155
2024-12-13,S007,P093,116,23,5,146
2024-08-21,S008,P029,154,33,10,130
2024-08-05,S019,P120,525,435,4,176
2024-03-11,S012,P083,517,394,5,93
2024-07-18,S003,P103,285,165,2,197
2024-01-13,S016,P041,534,501,11,150
2024-06-08,S017,P059,561,470,1,177
2024-01-15,S003,P120,357,262,0,117
2024-11-27,S017,P080,528,464,25,112
2024-02-15,S011,P081,218,171,2,149
2024-10-23,S013,P028,417,290,11,121
2024-05-06,S018,P101,399,345,0,98
2024-08-27,S008,P066,256,201,4,128
2024-09-27,S020,P004,420,331,8,168
2024-11-11,S004,P010,589,539,2,94
2024-09-11,S004,P022,309,245,0,90
2024-05-15,S005,P083,551,449,3,178
2024-11-14,S012,P058,318,251,15,154
2024-01-04,S018,P084,253,176,4,187
2024-03-28,S004,P014,585,543,10,131
2024-09-18,S017,P028,491,429,25,144
2024-11-15,S004,P007,454,357,25,160
2024-12-09,S015,P008,138,70,18,102
2024-03-10,S002,P009,249,178,6,120
2024-12-26,S010,P003,143,79,7,116
2024-05-31,S001,P048,186,102,1,149
2024-03-19,S007,P043,531,478,6,100
2024-12-12,S017,P102,377,319,5,100
2024-05-04,S004,P082,349,319,2,188
2024-08-11,S006,P017,127,83,16,145
2024-03-03,S004,P073,285,170,2,111
2024-11-05,S017,P051,220,154,25,115
2024-02-03,S006,P006,137,6,18,144
2024-10-27,S003,P035,130,58,18,113
2024-04-04,S010,P116,117,34,0,140
2024-01-30,S013,P064,250,207,15,129
2024-06-15,S012,P096,438,338,2,87
2024-03-24,S003,P079,377,292,18,94
2024-11-07,S003,P023,508,404,12,188
2024-09-01,S004,P017,280,206,25,152
2024-04-29,S001,P047,350,304,7,121
2024-12-30,S005,P032,298,237,4,119
2024-07-21,S007,P004,162,50,25,107
2024-11-03,S020,P085,553,496,2,189
2024-01-04,S016,P027,183,158,1,149
2024-03-07,S019,P065,359,305,9,113
2024-12-16,S005,P028,579,540,12,131
2024-08-13,S007,P038,204,152,4,140
2024-08-19,S006,P069,168,90,21,114
2024-10-09,S013,P022,556,435,4,108
2024-07-09,S013,P065,313,210,22,125
2024-06-04,S001,P004,478,368,13,143
2024-08-15,S020,P094,544,440,5,124
2024-08-02,S014,P120,153,62,0,193
2024-01-28,S007,P094,144,109,0,132
2024-12-04,S016,P114,127,52,3,130
2024-06-15,S017,P111,162,114,0,179
2024-06-11,S019,P059,336,236,5,105
2024-03-29,S016,P066,251,159,15,144
2024-11-29,S015,P031,362,309,18,141
2024-07-30,S008,P120,477,397,3,199
2024-09-26,S004,P117,361,281,1,175
2024-10-12,S017,P040,349,298,13,187
2024-09-15,S009,P034,388,335,17,142
2024-03-03,S004,P071,126,8,10,156
2024-12-07,S003,P036,513,418,11,117
2024-12-01,S001,P057,519,466,25,96
2024-07-05,S009,P115,577,516,3,157
2024-12-08,S001,P119,139,99,4,165
2024-10-20,S012,P062,424,377,18,126
2024-01-07,S016,P056,484,399,6,118
2024-04-13,S016,P077,330,255,1,161
2024-12-17,S006,P018,373,262,22,104
2024-12-12,S012,P039,223,126,4,122
2024-02-06,S005,P109,430,356,2,189
2024-05-30,S020,P013,367,314,13,130
2024-01-16,S009,P023,448,376,19,118
2024-07-10,S006,P092,333,267,5,91
2024-03-22,S020,P055,346,292,19,124
2024-05-06,S002,P054,173,75,18,137
2024-11-24,S007,P043,452,345,9,86
2024-06-10,S011,P111,518,454,0,106
2024-12-17,S009,P008,148,96,4,93
2024-09-08,S013,P039,251,150,8,116
2024-10-26,S014,P080,408,358,25,101
2024-08-18,S008,P048,167,66,1,94
2024-11-05,S020,P103,478,451,1,133
2024-02-14,S019,P012,124,92,12,184
2024-12-18,S002,P103,498,399,3,122
2024-06-23,S009,P025,142,13,20,186
2024-11-03,S019,P080,243,130,0,87
2024-06-02,S004,P044,191,66,10,109
2024-03-14,S010,P008,126,74,13,167
2024-11-18,S012,P016,329,251,16,193
2024-06-15,S011,P080,428,332,10,179
2024-04-24,S015,P019,106,0,21,87
2024-04-03,S001,P040,327,267,6,111
2024-12-12,S008,P047,123,25,23,132
2024-08-29,S004,P049,231,177,19,120
2024-09-08,S010,P095,117,52,2,122
2024-07-16,S014,P061,456,366,18,103
2024-11-09,S003,P100,552,494,4,94
2024-03-13,S012,P042,322,263,6,177
2024-09-11,S012,P050,387,334,9,98
2024-08-01,S007,P061,466,413,17,146
2024-12-08,S014,P109,258,192,2,91
2024-10-17,S020,P041,180,124,18,98
2024-07-29,S009,P040,233,196,10,133
2024-06-17,S014,P001,355,279,12,163
2024-12-29,S008,P054,270,138,24,163
2024-10-18,S010,P030,164,68,20,113
2024-07-28,S018,P118,563,482,4,197
2024-01-21,S006,P119,120,36,5,175
2024-04-02,S002,P098,306,259,5,128
2024-03-05,S015,P042,416,305,17,130
2024-12-05,S011,P043,594,557,6,167
2024-01-31,S014,P012,560,460,21,83
2024-02-12,S009,P116,460,393,3,156
2024-02-16,S012,P082,574,513,4,152
2024-03-05,S017,P009,218,162,23,101
2024-03-21,S001,P061,436,336,0,93
2024-11-20,S007,P009,192,148,20,148
2024-04-18,S017,P012,234,166,21,154
2024-11-09,S016,P040,177,105,19,133
2024-02-10,S009,P012,446,400,3,123
2024-02-08,S008,P068,580,533,10,81
2024-11-11,S011,P071,247,184,9,139
2024-12-29,S001,P038,175,86,16,128
2024-09-27,S011,P098,183,121,5,117
2024-12-02,S013,P093,467,410,0,83
2024-05-20,S006,P070,117,65,16,186
2024-09-02,S017,P027,262,188,16,141
2024-07-03,S003,P059,326,298,2,145
2024-07-15,S013,P063,455,355,25,168
2024-08-14,S018,P018,193,136,9,92
2024-10-13,S016,P032,158,40,3,93
2024-08-11,S009,P068,218,177,20,198
2024-07-23,S009,P067,517,412,4,127
2024-05-20,S009,P104,375,284,1,150
2024-11-24,S006,P007,373,327,10,147
2024-05-04,S009,P059,336,203,16,159
2024-08-13,S015,P019,578,481,25,99
2024-04-16,S011,P013,293,217,2,80
2024-12-17,S010,P094,191,148,3,118
2024-07-28,S019,P012,147,49,25,105
2024-12-19,S011,P079,202,160,8,85
2024-05-14,S004,P079,432,324,12,103
2024-07-01,S013,P043,131,54,18,110
2024-06-11,S012,P069,546,442,6,123
2024-07-20,S013,P002,209,110,21,183
2024-09-17,S016,P001,298,168,17,153
2024-08-27,S016,P091,444,327,4,198
2024-10-28,S020,P083,561,461,3,189
2024-12-13,S015,P004,390,305,25,80
2024-06-19,S009,P046,384,348,3,86
2024-10-09,S012,P108,224,117,1,161
2024-09-18,S019,P120,194,136,4,115
2024-01-27,S010,P061,466,413,24,193
2024-05-29,S004,P107,419,369,3,150
2024-03-10,S012,P043,411,297,4,117
2024-12-27,S017,P031,355,259,20,180
2024-07-12,S014,P071,225,137,7,180
2024-06-09,S016,P016,237,144,16,90
2024-01-14,S003,P002,501,434,14,129
2024-11-28,S006,P002,514,398,17,191
2024-08-19,S007,P018,329,260,8,116
2024-09-28,S010,P020,211,176,14,155
2024-05-06,S016,P079,201,73,10,109
2024-11-20,S006,P072,215,121,23,119
2024-04-16,S019,P067,306,272,3,165
2024-11-29,S001,P054,198,141,23,149
2024-05-28,S001,P051,362,306,7,90
2024-01-03,S002,P039,155,64,19,191
2024-03-02,S007,P047,509,413,21,187
2024-07-04,S007,P009,369,335,6,179
2024-06-10,S015,P115,139,73,0,165
2024-05-24,S018,P097,430,395,0,85
2024-06-21,S018,P014,185,85,15,154
2024-02-10,S009,P013,456,358,11,125
2024-04-23,S016,P095,244,171,1,133
2024-04-03,S009,P023,525,488,8,106
2024-01-09,S017,P117,463,415,4,190
2024-01-30,S019,P024,328,289,1,186
2024-05-04,S004,P073,342,270,25,108
2024-07-30,S001,P052,459,353,15,183
2024-08-07,S004,P073,527,494,5,82
2024-11-21,S006,P075,235,141,4,172
2024-11-13,S013,P109,517,407,0,173
2024-05-28,S005,P018,217,181,9,162
2024-08-29,S009,P077,470,425,18,141
2024-11-20,S001,P077,272,224,12,97
2024-07-12,S002,P073,596,542,16,171
2024-09-10,S012,P072,116,0,1,105
2024-05-09,S004,P118,211,166,5,98
2024-10-29,S004,P092,187,73,1,149
2024-10-19,S010,P071,436,352,17,141
2024-01-20,S012,P022,367,317,5,101
2024-10-11,S005,P010,476,434,19,125
2024-02-04,S001,P013,289,218,6,122
2024-11-19,S016,P003,407,357,5,125
2024-06-05,S011,P066,584,531,22,145
2024-11-03,S017,P084,122,45,3,82
2024-04-02,S012,P002,419,311,25,114
2024-01-22,S013,P052,379,332,4,142
2024-02-13,S019,P091,547,512,0,175
2024-09-27,S004,P011,414,363,8,122
2024-02-14,S014,P086,241,147,3,156
2024-02-06,S020,P039,596,551,25,189
2024-04-04,S003,P080,415,328,23,180
2024-08-23,S013,P003,310,253,2,154
2024-07-27,S006,P072,539,497,2,182
2024-11-13,S013,P064,395,307,18,82
2024-04-04,S013,P020,338,294,11,161
2024-09-18,S013,P001,400,343,15,199
2024-11-20,S012,P060,226,184,11,83
2024-11-15,S006,P015,187,87,19,130
2024-05-06,S003,P045,454,336,14,199
2024-12-11,S019,P041,290,157,20,84
2024-04-17,S016,P096,228,170,3,182
2024-07-09,S005,P006,566,521,1,180
2024-06-20,S017,P026,206,124,16,80
2024-11-06,S008,P063,472,406,3,159
2024-09-05,S011,P107,295,229,1,126
2024-12-08,S010,P031,455,392,3,118
2024-05-15,S010,P017,118,68,24,95
2024-11-20,S006,P072,430,381,6,101
2024-09-12,S015,P065,310,188,20,126
2024-07-01,S014,P050,251,135,3,172
2024-12-20,S019,P051,218,156,5,118
2024-12-05,S019,P052,227,139,14,119
2024-05-31,S009,P071,471,354,6,116
2024-08-12,S008,P007,110,22,9,113
2024-10-28,S007,P116,158,75,4,108
2024-12-18,S003,P117,240,183,2,106
2024-07-06,S004,P041,451,422,9,196
2024-11-24,S015,P060,354,260,24,162
2024-09-02,S010,P068,574,450,6,98
2024-01-04,S004,P033,490,447,7,108
2024-08-26,S010,P065,143,91,6,198
2024-03-24,S018,P003,232,180,11,85
2024-11-14,S002,P062,581,485,24,84
2024-03-21,S017,P082,508,439,1,134
2024-01-12,S011,P024,514,393,18,158
2024-07-13,S009,P063,395,270,17,140
2024-11-10,S009,P092,484,459,1,122
2024-10-28,S018,P014,585,497,20,135
2024-11-27,S006,P083,498,439,0,115
2024-09-01,S018,P104,211,91,4,147
2024-05-17,S016,P005,129,37,23,188
2024-05-28,S018,P015,207,126,5,153
2024-05-16,S013,P044,367,327,12,145
2024-05-21,S003,P049,469,339,24,80
2024-10-20,S020,P109,457,410,5,100
2024-10-14,S017,P008,523,409,13,175
2024-03-03,S018,P052,259,204,21,99
2024-06-20,S001,P041,341,227,7,158
2024-10-12,S018,P037,178,130,16,188
2024-12-28,S009,P087,183,77,4,101
2024-07-05,S015,P042,337,213,4,96
2024-02-03,S010,P028,566,515,17,111
2024-04-18,S012,P057,441,347,4,121
2024-12-25,S019,P013,124,47,19,177
2024-03-26,S016,P067,332,204,13,182
2024-10-26,S020,P025,427,346,7,192
2024-02-02,S013,P104,493,383,0,85
2024-07-07,S002,P103,412,345,0,171
2024-09-10,S016,P061,135,95,18,124
2024-12-09,S005,P073,288,202,23,181
2024-10-19,S004,P086,224,105,5,141
2024-03-24,S006,P073,165,72,19,179
2024-02-11,S012,P009,390,306,10,87
2024-04-23,S009,P098,372,301,0,153
2024-01-01,S013,P044,187,70,1,112
2024-11-21,S013,P089,502,392,1,180
2024-03-10,S014,P027,494,458,14,142
2024-03-12,S003,P014,439,408,7,155
2024-12-11,S004,P083,599,500,2,107
2024-09-19,S001,P111,526,492,1,87
2024-06-08,S005,P076,488,423,20,129
2024-07-19,S013,P008,530,485,22,110
2024-08-14,S017,P084,298,216,1,120
2024-03-15,S009,P110,141,45,2,136
2024-11-13,S018,P022,115,54,19,197
2024-07-22,S017,P023,454,373,22,143
2024-01-17,S012,P012,569,520,12,98
2024-09-26,S020,P030,518,437,24,104
2024-02-04,S012,P020,183,128,15,80
2024-06-23,S008,P057,570,451,1,182
2024-03-06,S007,P112,221,110,3,131
2024-10-29,S017,P101,174,79,1,183
2024-05-03,S020,P029,181,113,18,128
2024-02-25,S016,P035,248,176,20,140
2024-11-16,S007,P043,118,26,19,151
2024-05-29,S020,P078,199,96,5,142
2024-05-07,S016,P080,387,291,1,120
2024-04-18,S020,P062,597,563,1,187
2024-09-05,S015,P099,235,188,1,153
2024-11-04,S007,P065,243,169,10,90
2024-10-23,S019,P008,199,134,12,80
2024-09-30,S005,P117,535,421,2,152
2024-05-01,S012,P051,170,119,8,172
2024-01-12,S012,P119,507,449,1,159
2024-08-11,S012,P105,108,60,0,141
2024-06-01,S020,P119,409,312,5,110
2024-10-13,S019,P017,271,203,0,103
2024-11-30,S017,P043,300,191,23,189
2024-12-03,S015,P082,307,252,2,120
2024-09-15,S004,P025,289,179,15,160
2024-10-22,S016,P029,236,110,13,99
2024-02-28,S018,P026,218,120,17,199
2024-11-08,S020,P074,291,202,1,141
2024-06-15,S012,P059,509,422,25,90
2024-02-27,S006,P030,223,113,25,96
2024-07-16,S012,P093,585,551,0,91
2024-09-04,S012,P057,543,417,24,139
2024-11-16,S016,P115,479,455,3,83
2024-04-27,S015,P107,284,212,5,148
2024-04-20,S020,P114,334,266,4,157
2024-01-02,S018,P029,455,351,23,178
2024-08-03,S012,P042,382,354,6,155
2024-02-07,S004,P097,481,384,5,126
2024-10-04,S015,P101,171,51,4,174
2024-10-03,S017,P104,249,167,2,103
2024-01-11,S005,P046,459,337,20,154
2024-02-01,S018,P093,159,114,3,171
2024-04-05,S019,P089,430,388,0,154
2024-11-01,S008,P032,515,422,13,118
2024-01-22,S019,P057,367,242,17,142
2024-11-24,S002,P029,255,161,18,173
2024-01-31,S009,P114,283,214,2,199
2024-05-13,S003,P076,428,382,21,103
2024-09-26,S018,P091,510,481,5,99
2024-07-04,S010,P031,448,368,21,108
2024-07-28,S012,P026,374,332,14,166
2024-01-24,S002,P079,567,452,22,196
2024-05-24,S015,P088,292,245,5,183
2024-08-06,S015,P091,594,528,5,81
2024-11-01,S010,P069,375,266,6,128
2024-10-23,S015,P039,374,280,13,176
2024-04-08,S003,P094,415,395,0,137
2024-01-01,S008,P009,171,115,16,106
2024-09-18,S019,P025,242,169,18,174
2024-05-16,S014,P068,142,100,10,105
2024-11-19,S017,P033,230,146,9,157
2024-03-03,S017,P022,388,320,24,140
2024-04-15,S019,P058,150,26,6,114
2024-08-05,S003,P033,500,446,18,141
2024-10-03,S007,P113,428,381,3,160
2024-12-24,S012,P092,176,139,2,183
2024-06-06,S001,P014,329,289,9,129
2024-10-12,S014,P056,222,124,13,115
2024-07-04,S005,P069,391,355,12,194
2024-12-01,S005,P095,324,244,1,188
2024-11-10,S015,P089,352,250,4,110
2024-10-13,S006,P111,259,215,4,177
2024-04-23,S006,P116,338,284,5,166
2024-09-06,S010,P028,554,509,24,128
2024-08-21,S018,P044,195,130,2,164
2024-12-14,S011,P115,563,475,3,130
2024-06-16,S004,P026,418,336,23,194
2024-06-10,S001,P017,560,466,14,104
2024-02-27,S020,P074,382,261,10,129
2024-08-11,S016,P113,350,255,5,86
2024-03-17,S020,P106,440,363,3,99
2024-10-26,S018,P025,497,424,9,170
2024-05-03,S009,P073,453,396,4,84
2024-07-27,S016,P066,555,512,14,125
