Date,Store_ID,Product_ID,Units_Sold,Selling_Price,Discount_%,Revenue
2024-06-26,S005,P038,79,11.87,0.0,937.73
2024-12-09,S003,P049,68,2.51,0.0,170.68
2024-06-06,S019,P036,76,3.77,0.0,286.52
2024-10-02,S018,P067,54,13.69,0.0,739.26
2024-01-02,S010,P008,82,14.29,0.0,1171.78
2024-05-15,S020,P085,71,7.75,0.0,550.25
2024-04-03,S012,P061,78,4.98,0.0,388.44
2024-03-10,S005,P074,109,4.57,0.0,498.13
2024-05-11,S015,P024,18,10.59,0.0,190.62
2024-06-14,S003,P061,35,5.03,0.0,176.05
2024-01-30,S006,P089,19,2.2,0.22,32.6
2024-02-08,S016,P015,10,2.52,0.0,25.2
2024-08-22,S006,P049,81,2.61,0.0,211.41
2024-05-31,S017,P113,85,10.13,0.0,861.05
2024-12-21,S002,P080,24,11.77,0.0,282.48
2024-02-23,S011,P050,15,7.08,0.0,106.2
2024-11-01,S009,P007,11,11.02,0.0,121.22
2024-07-22,S007,P112,89,5.38,0.0,478.82
2024-06-19,S003,P103,20,9.09,0.0,181.8
2024-03-15,S020,P036,96,4.02,0.15,328.03
2024-01-15,S013,P085,7,7.63,0.0,53.41
2024-08-04,S009,P011,64,14.82,0.0,948.48
2024-11-29,S015,P110,42,8.58,0.0,360.36
2024-11-08,S015,P021,79,10.2,0.0,805.8
2024-06-28,S005,P113,120,9.16,0.12,967.3
2024-06-08,S020,P107,33,4.44,0.0,146.52
2024-10-21,S012,P033,69,12.39,0.0,854.91
2024-11-21,S013,P049,104,2.57,0.0,267.28
2024-09-17,S009,P078,82,2.61,0.0,214.02
2024-05-10,S017,P064,26,15.62,0.0,406.12
2024-07-23,S006,P035,43,3.06,0.0,131.58
2024-09-19,S015,P026,16,7.14,0.0,114.24
2024-04-16,S018,P080,109,12.26,0.0,1336.34
2024-02-17,S017,P072,19,15.35,0.0,291.65
2024-05-06,S012,P106,27,2.47,0.06,62.69
2024-11-02,S015,P085,19,7.93,0.0,150.67
2024-06-14,S010,P075,56,15.59,0.0,873.04
2024-07-30,S011,P003,87,3.99,0.0,347.13
2024-06-26,S019,P069,23,13.85,0.0,318.55
2024-07-13,S001,P014,10,13.43,0.0,134.3
2024-04-07,S017,P051,61,3.02,0.0,184.22
2024-09-25,S005,P063,74,4.81,0.0,355.94
2024-09-08,S011,P021,123,10.14,0.0,1247.22
2024-04-17,S007,P078,88,2.63,0.0,231.44
2024-08-15,S007,P055,46,9.4,0.18,354.57
2024-12-30,S017,P109,80,9.15,0.0,732.0
2024-10-19,S009,P025,36,9.61,0.0,345.96
2024-12-01,S009,P012,23,8.07,0.14,159.62
2024-11-26,S010,P105,46,15.42,0.0,709.32
2024-07-22,S002,P056,14,8.42,0.0,117.88
2024-02-20,S015,P095,83,14.64,0.0,1215.12
2024-07-29,S001,P076,127,8.92,0.1,1019.56
2024-12-30,S018,P067,138,13.63,0.0,1880.94
2024-02-22,S008,P070,85,13.85,0.0,1177.25
2024-09-06,S008,P051,4,2.97,0.0,11.88
2024-05-18,S013,P026,29,6.82,0.0,197.78
2024-10-14,S003,P109,53,9.08,0.0,481.24
2024-05-10,S017,P054,26,11.33,0.0,294.58
2024-11-11,S009,P103,28,9.16,0.0,256.48
2024-06-07,S017,P094,28,15.21,0.0,425.88
2024-05-18,S002,P101,62,13.59,0.0,842.58
2024-04-26,S015,P065,24,4.13,0.0,99.12
2024-04-08,S009,P016,63,12.55,0.0,790.65
2024-11-13,S014,P104,48,7.97,0.0,382.56
2024-05-05,S009,P028,25,6.1,0.0,152.5
2024-12-10,S018,P009,64,2.13,0.0,136.32
2024-02-20,S002,P069,61,13.95,0.0,850.95
2024-10-15,S008,P049,87,2.51,0.0,218.37
2024-12-26,S007,P094,92,14.47,0.0,1331.24
2024-09-11,S020,P065,88,4.02,0.25,265.32
2024-08-24,S004,P072,59,14.82,0.0,874.38
2024-08-28,S007,P045,58,12.67,0.0,734.86
2024-07-22,S007,P078,18,2.57,0.0,46.26
2024-10-20,S006,P099,81,12.2,0.0,988.2
2024-08-25,S009,P040,58,8.5,0.0,493.0
2024-08-27,S008,P084,49,6.36,0.0,311.64
2024-07-03,S008,P091,27,6.27,0.0,169.29
2024-10-31,S001,P041,102,14.59,0.0,1488.18
2024-04-05,S014,P102,63,3.22,0.17,168.37
2024-12-02,S020,P017,131,4.7,0.0,615.7
2024-03-28,S010,P112,60,5.66,0.0,339.6
2024-06-06,S019,P043,55,13.85,0.0,761.75
2024-03-06,S001,P081,11,13.61,0.07,139.23
2024-09-30,S017,P077,88,7.96,0.0,700.48
2024-04-08,S006,P015,54,2.58,0.0,139.32
2024-03-21,S009,P053,66,13.43,0.08,815.47
2024-03-27,S007,P061,7,5.21,0.0,36.47
2024-03-20,S018,P115,55,5.34,0.0,293.7
2024-09-11,S002,P035,86,3.06,0.0,263.16
2024-02-07,S016,P003,65,4.08,0.0,265.2
2024-06-23,S010,P063,29,4.65,0.0,134.85
2024-11-19,S003,P051,50,2.96,0.0,148.0
2024-01-18,S003,P061,26,5.13,0.0,133.38
2024-01-21,S018,P093,68,10.59,0.0,720.12
2024-07-09,S005,P062,80,15.26,0.21,964.43
2024-10-23,S016,P119,25,9.17,0.0,229.25
2024-08-25,S014,P016,63,12.43,0.0,783.09
2024-05-02,S003,P097,72,11.6,0.0,835.2
2024-03-28,S012,P010,74,3.26,0.0,241.24
2024-10-28,S005,P017,79,4.63,0.0,365.77
2024-09-24,S008,P099,63,11.56,0.0,728.28
2024-08-26,S019,P040,27,8.71,0.0,235.17
2024-03-29,S013,P078,89,2.62,0.0,233.18
2024-06-19,S005,P084,83,6.12,0.0,507.96
2024-11-18,S016,P094,20,14.44,0.0,288.8
2024-05-31,S011,P038,89,12.01,0.0,1068.89
2024-07-24,S004,P030,118,10.93,0.0,1289.74
2024-01-11,S018,P029,59,13.78,0.0,813.02
2024-01-27,S007,P047,36,6.6,0.0,237.6
2024-12-26,S014,P002,117,3.08,0.0,360.36
2024-03-16,S008,P043,71,13.84,0.0,982.64
2024-09-07,S005,P112,123,5.59,0.0,687.57
2024-01-12,S003,P063,120,4.69,0.0,562.8
2024-12-04,S003,P013,68,6.22,0.0,422.96
2024-02-13,S017,P025,13,9.44,0.0,122.72
2024-06-03,S011,P022,24,5.3,0.13,110.66
2024-09-25,S011,P091,93,6.47,0.0,601.71
2024-09-07,S011,P082,102,7.97,0.1,731.65
2024-05-17,S005,P098,114,12.07,0.0,1375.98
2024-01-16,S020,P068,57,4.42,0.0,251.94
2024-08-27,S019,P055,30,9.72,0.0,291.6
2024-04-07,S016,P113,16,9.91,0.0,158.56
2024-11-17,S009,P041,89,15.31,0.0,1362.59
2024-02-17,S012,P004,65,2.6,0.0,169.0
2024-09-01,S015,P100,67,7.07,0.0,473.69
2024-11-25,S008,P114,81,7.9,0.13,556.71
2024-03-27,S001,P073,114,2.31,0.24,200.14
2024-07-05,S004,P006,42,14.87,0.0,624.54
2024-11-11,S011,P107,22,4.73,0.0,104.06
2024-04-21,S018,P066,83,3.34,0.09,252.27
2024-08-29,S016,P019,16,5.13,0.0,82.08
2024-04-16,S017,P108,22,12.04,0.0,264.88
2024-01-01,S019,P014,86,14.22,0.0,1222.92
2024-08-20,S007,P075,89,15.39,0.0,1369.71
2024-03-18,S001,P037,114,13.17,0.0,1501.38
2024-04-12,S007,P108,37,11.86,0.0,438.82
2024-08-10,S011,P024,53,10.5,0.0,556.5
2024-07-09,S007,P051,38,3.07,0.0,116.66
2024-07-19,S006,P033,45,12.83,0.0,577.35
2024-12-12,S013,P111,119,3.57,0.0,424.83
2024-03-21,S011,P038,120,11.79,0.0,1414.8
2024-02-24,S006,P096,4,9.57,0.0,38.28
2024-06-16,S009,P028,48,6.03,0.0,289.44
2024-02-26,S020,P058,126,10.25,0.0,1291.5
2024-11-12,S004,P020,55,10.16,0.0,558.8
2024-08-20,S001,P090,10,6.95,0.0,69.5
2024-04-19,S007,P067,72,14.3,0.0,1029.6
2024-08-23,S018,P074,120,4.79,0.0,574.8
2024-09-11,S003,P072,107,15.07,0.0,1612.49
2024-09-08,S003,P083,41,7.94,0.0,325.54
2024-04-26,S001,P095,13,14.78,0.0,192.14
2024-01-29,S004,P039,35,10.46,0.0,366.1
2024-02-03,S018,P051,106,3.1,0.0,328.6
2024-05-19,S008,P084,90,6.12,0.0,550.8
2024-04-01,S013,P060,19,9.66,0.0,183.54
2024-01-28,S013,P113,80,9.5,0.0,760.0
2024-01-13,S019,P093,21,10.39,0.0,218.19
2024-07-07,S016,P087,55,2.83,0.0,155.65
2024-09-28,S003,P025,62,9.85,0.0,610.7
2024-11-20,S002,P058,89,10.47,0.12,820.01
2024-02-13,S015,P085,70,7.74,0.0,541.8
2024-09-13,S007,P045,14,13.41,0.0,187.74
2024-09-08,S012,P074,32,4.84,0.0,154.88
2024-07-17,S003,P104,61,8.14,0.0,496.54
2024-07-28,S013,P067,124,14.05,0.16,1463.45
2024-07-22,S010,P056,41,8.73,0.0,357.93
2024-09-12,S006,P066,63,3.37,0.0,212.31
2024-12-15,S020,P072,175,14.95,0.0,2616.25
2024-11-12,S010,P093,26,10.78,0.13,243.84
2024-04-21,S003,P005,54,8.77,0.0,473.58
2024-11-08,S016,P113,36,9.39,0.0,338.04
2024-09-27,S002,P016,20,11.89,0.23,183.11
2024-05-21,S005,P031,27,8.3,0.0,224.1
2024-01-30,S020,P035,46,3.16,0.0,145.36
2024-05-09,S005,P023,107,12.09,0.0,1293.63
2024-12-12,S001,P113,126,9.47,0.0,1193.22
2024-02-23,S009,P054,42,11.3,0.0,474.6
2024-05-08,S017,P021,67,10.12,0.0,678.04
2024-04-28,S017,P112,81,5.34,0.0,432.54
2024-10-24,S009,P078,25,2.69,0.0,67.25
2024-11-12,S005,P091,11,6.48,0.0,71.28
2024-04-10,S005,P078,111,2.68,0.18,243.93
2024-05-30,S001,P014,44,13.83,0.0,608.52
2024-06-08,S017,P010,72,3.22,0.0,231.84
2024-11-01,S014,P038,50,11.66,0.0,583.0
2024-10-05,S016,P008,54,13.69,0.0,739.26
2024-12-18,S009,P072,65,14.66,0.0,952.9
2024-12-05,S004,P106,107,2.54,0.0,271.78
2024-02-10,S007,P090,87,6.66,0.08,533.07
2024-12-24,S017,P007,102,11.03,0.0,1125.06
2024-12-30,S008,P085,72,7.82,0.0,563.04
2024-05-27,S019,P057,90,15.28,0.14,1182.67
2024-02-09,S018,P077,74,7.93,0.0,586.82
2024-11-19,S019,P113,63,9.75,0.0,614.25
2024-06-15,S020,P089,72,2.23,0.0,160.56
2024-05-18,S007,P012,86,8.11,0.0,697.46
2024-01-31,S020,P024,124,10.45,0.0,1295.8
2024-10-24,S014,P028,48,5.99,0.0,287.52
2024-04-27,S006,P119,19,9.44,0.0,179.36
2024-03-13,S003,P051,123,3.11,0.0,382.53
2024-10-10,S015,P039,74,10.39,0.0,768.86
2024-03-15,S008,P120,18,10.51,0.0,189.18
2024-06-14,S009,P114,66,7.92,0.09,475.68
2024-12-07,S019,P119,103,8.94,0.0,920.82
2024-02-26,S009,P016,34,12.37,0.09,382.73
2024-10-12,S011,P052,130,2.24,0.0,291.2
2024-03-18,S016,P033,82,12.47,0.0,1022.54
2024-05-03,S015,P078,12,2.59,0.0,31.08
2024-02-25,S017,P019,64,5.23,0.1,301.25
2024-08-20,S009,P035,67,3.26,0.0,218.42
2024-12-28,S003,P036,166,3.96,0.0,657.36
2024-10-06,S019,P106,18,2.47,0.0,44.46
2024-01-08,S005,P065,104,4.12,0.0,428.48
2024-10-16,S013,P120,27,10.12,0.0,273.24
2024-01-04,S019,P004,59,2.6,0.0,153.4
2024-02-12,S019,P108,52,11.24,0.17,485.12
2024-10-31,S018,P102,114,3.15,0.0,359.1
2024-06-07,S007,P042,45,5.68,0.0,255.6
2024-11-27,S003,P043,109,13.38,0.0,1458.42
2024-04-15,S012,P115,63,5.43,0.0,342.09
2024-09-30,S018,P024,22,10.66,0.0,234.52
2024-07-22,S018,P108,81,11.62,0.0,941.22
2024-08-08,S015,P004,37,2.56,0.0,94.72
2024-05-23,S009,P106,27,2.44,0.0,65.88
2024-04-23,S008,P064,59,15.4,0.0,908.6
2024-03-25,S011,P015,128,2.52,0.16,270.95
2024-05-01,S017,P020,38,10.1,0.0,383.8
2024-04-15,S016,P046,36,7.97,0.0,286.92
2024-07-06,S006,P072,47,15.32,0.0,720.04
2024-02-29,S006,P059,63,12.08,0.0,761.04
2024-08-24,S009,P111,37,3.7,0.0,136.9
2024-02-04,S018,P009,75,2.19,0.0,164.25
2024-11-07,S008,P103,11,8.72,0.0,95.92
2024-08-03,S004,P004,76,2.68,0.0,203.68
2024-08-18,S013,P021,37,9.53,0.0,352.61
2024-12-15,S004,P076,168,9.16,0.0,1538.88
2024-04-26,S009,P002,45,3.19,0.0,143.55
2024-05-30,S003,P074,36,4.71,0.0,169.56
2024-01-31,S009,P007,62,11.23,0.0,696.26
2024-02-12,S012,P108,49,11.41,0.0,559.09
2024-09-09,S013,P097,119,11.57,0.0,1376.83
2024-01-03,S004,P094,16,14.33,0.0,229.28
2024-09-04,S012,P062,21,14.49,0.0,304.29
2024-03-06,S019,P110,60,8.06,0.0,483.6
2024-04-22,S001,P114,111,8.73,0.11,862.44
2024-12-02,S017,P020,117,9.91,0.0,1159.47
2024-01-24,S005,P104,72,8.24,0.0,593.28
2024-03-31,S005,P042,48,5.88,0.0,282.24
2024-11-11,S005,P053,44,14.08,0.0,619.52
2024-08-28,S015,P018,63,6.17,0.0,388.71
2024-01-29,S016,P097,82,11.27,0.0,924.14
2024-04-14,S014,P007,72,11.01,0.0,792.72
2024-11-08,S003,P114,76,8.14,0.0,618.64
2024-06-21,S016,P088,52,13.27,0.0,690.04
2024-02-21,S017,P078,54,2.67,0.0,144.18
2024-06-13,S005,P083,117,7.85,0.17,762.31
2024-10-07,S008,P050,32,6.96,0.0,222.72
2024-11-26,S017,P006,58,15.16,0.13,764.97
2024-06-25,S019,P120,45,10.79,0.0,485.55
2024-12-07,S003,P043,128,13.85,0.0,1772.8
2024-12-01,S018,P013,26,6.36,0.18,135.6
2024-06-28,S001,P119,65,8.92,0.0,579.8
2024-11-17,S003,P115,23,5.41,0.0,124.43
2024-03-21,S019,P098,39,12.54,0.0,489.06
2024-08-04,S020,P034,45,6.83,0.0,307.35
2024-01-04,S003,P094,54,14.39,0.0,777.06
2024-02-03,S009,P074,32,4.76,0.0,152.32
2024-09-24,S010,P003,84,4.07,0.0,341.88
2024-09-13,S010,P026,22,7.19,0.0,158.18
2024-08-12,S008,P077,82,8.26,0.0,677.32
2024-09-02,S020,P120,96,10.42,0.0,1000.32
2024-04-25,S005,P073,33,2.35,0.0,77.55
2024-12-14,S006,P070,112,13.76,0.0,1541.12
2024-10-02,S016,P008,74,14.01,0.0,1036.74
2024-09-09,S013,P001,59,2.96,0.0,174.64
2024-09-23,S003,P035,40,3.08,0.0,123.2
2024-11-30,S009,P061,36,4.93,0.0,177.48
2024-06-30,S013,P117,42,8.64,0.0,362.88
2024-08-25,S003,P112,105,5.64,0.0,592.2
2024-07-03,S004,P109,93,8.27,0.0,769.11
2024-04-16,S019,P061,40,5.12,0.09,186.37
2024-05-07,S005,P083,114,8.38,0.0,955.32
2024-11-03,S005,P057,127,14.55,0.0,1847.85
2024-11-16,S017,P057,46,15.35,0.0,706.1
2024-09-10,S018,P082,70,8.16,0.0,571.2
2024-03-09,S001,P106,102,2.44,0.0,248.88
2024-08-19,S019,P079,10,7.51,0.0,75.1
2024-12-20,S006,P079,78,7.51,0.0,585.78
2024-10-01,S002,P040,36,8.78,0.0,316.08
2024-12-07,S012,P027,104,4.66,0.0,484.64
2024-03-30,S003,P086,52,7.54,0.07,364.63
2024-12-14,S009,P034,106,7.26,0.0,769.56
2024-09-03,S016,P064,73,15.48,0.0,1130.04
2024-02-04,S004,P012,14,8.18,0.0,114.52
2024-01-30,S015,P033,67,12.61,0.0,844.87
2024-02-25,S002,P010,8,3.18,0.0,25.44
2024-01-21,S015,P076,33,8.91,0.0,294.03
2024-06-12,S008,P047,32,6.36,0.06,191.31
2024-06-23,S019,P021,10,10.23,0.0,102.3
2024-07-02,S013,P060,11,9.62,0.0,105.82
2024-01-29,S012,P091,47,6.52,0.0,306.44
2024-07-18,S011,P083,48,8.27,0.0,396.96
2024-05-26,S004,P037,24,13.63,0.0,327.12
2024-08-29,S002,P046,60,8.28,0.0,496.8
2024-03-26,S001,P112,130,5.66,0.0,735.8
2024-06-28,S019,P004,35,2.59,0.0,90.65
2024-11-19,S019,P062,85,14.42,0.24,931.53
2024-04-11,S002,P069,57,13.5,0.0,769.5
2024-12-26,S016,P106,71,2.6,0.0,184.6
2024-10-14,S011,P065,84,4.15,0.08,320.71
2024-04-17,S006,P093,72,10.83,0.0,779.76
2024-12-11,S016,P110,54,7.94,0.0,428.76
2024-07-25,S009,P005,14,8.4,0.0,117.6
2024-12-04,S015,P051,40,2.98,0.0,119.2
2024-04-24,S005,P015,72,2.65,0.0,190.8
2024-01-01,S004,P108,32,11.18,0.22,279.05
2024-10-06,S007,P092,74,5.22,0.0,386.28
2024-04-21,S001,P031,128,8.06,0.0,1031.68
2024-01-06,S007,P068,68,4.67,0.0,317.56
2024-12-17,S005,P058,110,10.78,0.0,1185.8
2024-02-08,S020,P098,20,12.57,0.23,193.58
2024-09-10,S017,P068,82,4.65,0.0,381.3
2024-09-08,S005,P008,46,14.11,0.0,649.06
2024-06-11,S013,P026,127,6.92,0.0,878.84
2024-05-30,S002,P077,38,8.3,0.0,315.4
2024-03-18,S017,P094,85,14.99,0.15,1083.03
2024-05-08,S011,P015,14,2.63,0.0,36.82
2024-01-06,S015,P024,60,10.25,0.0,615.0
2024-12-05,S011,P105,143,15.03,0.0,2149.29
2024-09-12,S016,P065,52,4.11,0.0,213.72
2024-07-25,S004,P015,83,2.6,0.0,215.8
2024-09-26,S015,P063,15,4.74,0.0,71.1
2024-10-24,S001,P091,79,6.61,0.0,522.19
2024-10-19,S009,P011,62,14.68,0.0,910.16
2024-10-01,S008,P083,10,8.26,0.07,76.82
2024-01-10,S011,P108,79,11.56,0.0,913.24
2024-06-19,S014,P020,54,9.76,0.0,527.04
2024-06-20,S001,P010,46,3.17,0.0,145.82
2024-11-27,S013,P095,57,14.98,0.0,853.86
2024-08-24,S004,P085,109,7.85,0.0,855.65
2024-08-01,S008,P006,15,14.94,0.0,224.1
2024-02-16,S018,P018,49,6.2,0.11,270.38
2024-11-21,S006,P108,9,12.02,0.0,108.18
2024-02-07,S013,P021,52,9.89,0.13,447.42
2024-04-06,S010,P111,70,3.83,0.0,268.1
2024-10-20,S013,P019,59,5.22,0.05,292.58
2024-02-28,S018,P052,87,2.21,0.0,192.27
2024-05-28,S016,P069,59,14.07,0.0,830.13
2024-06-20,S003,P052,65,2.24,0.0,145.6
2024-03-14,S005,P020,87,9.91,0.0,862.17
2024-11-27,S014,P017,76,4.61,0.0,350.36
2024-11-03,S005,P113,87,9.36,0.09,741.03
2024-03-03,S015,P098,11,11.91,0.0,131.01
2024-08-22,S006,P002,86,3.21,0.0,276.06
2024-05-01,S001,P033,76,12.85,0.0,976.6
2024-10-01,S013,P054,26,11.87,0.0,308.62
2024-11-18,S020,P094,114,14.59,0.0,1663.26
2024-11-26,S011,P107,7,4.35,0.0,30.45
2024-04-18,S010,P082,34,8.14,0.22,215.87
2024-01-08,S019,P040,10,8.7,0.0,87.0
2024-05-06,S012,P052,36,2.35,0.0,84.6
2024-05-22,S010,P032,79,9.66,0.0,763.14
2024-08-07,S016,P048,19,9.09,0.0,172.71
2024-01-06,S016,P045,83,13.59,0.0,1127.97
2024-02-19,S010,P093,38,10.3,0.0,391.4
2024-02-10,S020,P120,97,10.37,0.13,875.12
2024-03-22,S014,P103,16,9.19,0.09,133.81
2024-07-20,S014,P063,80,4.65,0.0,372.0
2024-09-11,S012,P012,12,8.29,0.0,99.48
2024-02-14,S015,P023,38,11.99,0.0,455.62
2024-05-15,S019,P090,75,7.02,0.0,526.5
2024-01-29,S006,P047,14,6.45,0.0,90.3
2024-01-09,S014,P086,26,8.0,0.0,208.0
2024-10-16,S001,P075,111,15.39,0.0,1708.29
2024-07-24,S009,P097,11,11.74,0.13,112.35
2024-05-06,S009,P119,22,8.73,0.0,192.06
2024-02-07,S013,P107,85,4.44,0.0,377.4
2024-02-20,S020,P109,75,8.83,0.0,662.25
2024-05-11,S007,P085,22,7.76,0.0,170.72
2024-01-24,S014,P085,45,7.68,0.0,345.6
2024-03-27,S012,P107,45,4.43,0.0,199.35
2024-09-03,S006,P044,54,3.41,0.14,158.36
2024-12-18,S009,P115,105,5.55,0.0,582.75
2024-10-22,S012,P082,32,7.94,0.0,254.08
2024-05-02,S018,P030,71,10.54,0.0,748.34
2024-03-30,S015,P109,30,8.87,0.0,266.1
2024-06-24,S003,P039,68,10.54,0.0,716.72
2024-04-06,S004,P035,15,3.12,0.0,46.8
2024-08-08,S008,P100,37,6.71,0.0,248.27
2024-05-10,S017,P072,67,14.67,0.0,982.89
2024-10-02,S007,P064,44,15.18,0.0,667.92
2024-01-14,S004,P066,15,3.26,0.16,41.08
2024-04-13,S010,P027,5,4.92,0.0,24.6
2024-12-09,S005,P043,164,14.29,0.0,2343.56
2024-07-07,S016,P115,56,5.33,0.0,298.48
2024-04-25,S014,P008,31,13.7,0.06,399.22
2024-10-20,S001,P095,117,14.87,0.0,1739.79
2024-12-19,S018,P111,94,3.8,0.0,357.2
2024-03-31,S020,P044,104,3.62,0.0,376.48
2024-06-29,S005,P098,52,12.09,0.0,628.68
2024-07-12,S019,P078,56,2.57,0.0,143.92
2024-09-09,S002,P014,72,13.9,0.0,1000.8
2024-05-07,S010,P112,28,5.6,0.22,122.3
2024-01-09,S002,P099,27,12.03,0.0,324.81
2024-06-07,S001,P080,19,12.11,0.21,181.77
2024-08-21,S017,P038,79,12.19,0.0,963.01
2024-05-16,S008,P113,50,9.61,0.0,480.5
2024-10-26,S018,P033,6,12.3,0.0,73.8
2024-08-11,S018,P062,75,14.81,0.0,1110.75
2024-08-15,S020,P048,27,8.63,0.0,233.01
2024-03-07,S019,P110,45,8.45,0.0,380.25
2024-06-19,S009,P022,50,5.35,0.0,267.5
2024-02-07,S017,P066,45,3.39,0.0,152.55
2024-04-25,S002,P015,27,2.57,0.0,69.39
2024-01-19,S008,P020,72,9.69,0.0,697.68
2024-09-28,S013,P113,23,9.74,0.0,224.02
2024-10-03,S014,P059,77,12.7,0.0,977.9
2024-06-01,S020,P047,101,6.32,0.0,638.32
2024-08-12,S005,P113,78,9.77,0.0,762.06
2024-09-09,S018,P110,32,8.35,0.0,267.2
2024-10-08,S018,P074,111,4.74,0.0,526.14
2024-08-20,S007,P054,18,11.49,0.0,206.82
2024-09-07,S011,P030,29,10.48,0.0,303.92
2024-08-20,S018,P061,111,5.03,0.0,558.33
2024-02-05,S014,P055,43,9.53,0.0,409.79
2024-11-24,S005,P037,55,13.56,0.08,686.14
2024-03-03,S010,P015,38,2.57,0.0,97.66
2024-10-15,S020,P076,9,8.93,0.0,80.37
2024-09-19,S017,P084,65,6.36,0.21,326.59
2024-10-12,S016,P063,54,4.48,0.07,224.99
2024-04-12,S013,P067,28,14.21,0.0,397.88
2024-06-02,S009,P036,50,3.9,0.0,195.0
2024-12-07,S019,P114,86,8.23,0.0,707.78
2024-02-04,S004,P020,117,10.04,0.0,1174.68
2024-03-25,S009,P023,82,12.07,0.2,791.79
2024-07-03,S007,P023,52,12.14,0.0,631.28
2024-10-25,S011,P103,78,8.57,0.07,621.67
2024-05-14,S005,P038,19,12.25,0.0,232.75
2024-02-07,S012,P032,48,9.78,0.0,469.44
2024-05-16,S017,P069,61,14.1,0.0,860.1
2024-01-30,S003,P093,91,10.5,0.0,955.5
2024-12-06,S005,P098,108,12.45,0.0,1344.6
2024-10-06,S005,P025,70,9.52,0.0,666.4
2024-08-31,S019,P025,68,9.28,0.0,631.04
2024-07-03,S012,P026,31,7.17,0.0,222.27
2024-04-12,S008,P094,84,15.38,0.0,1291.92
2024-01-08,S011,P045,98,13.16,0.17,1070.43
2024-04-23,S019,P057,88,14.82,0.0,1304.16
2024-04-23,S015,P116,77,7.46,0.0,574.42
2024-05-09,S007,P061,32,5.1,0.0,163.2
2024-12-11,S012,P003,89,4.1,0.0,364.9
2024-06-07,S011,P050,66,6.82,0.0,450.12
2024-02-23,S002,P084,20,6.04,0.0,120.8
2024-02-03,S001,P041,96,15.0,0.0,1440.0
2024-08-16,S011,P031,72,7.99,0.0,575.28
2024-08-09,S020,P071,14,4.88,0.0,68.32
2024-08-27,S013,P042,78,5.64,0.25,329.94
2024-04-06,S010,P106,72,2.43,0.0,174.96
2024-12-11,S020,P105,112,15.14,0.13,1475.24
2024-03-26,S009,P018,74,6.15,0.0,455.1
2024-08-24,S013,P112,63,5.51,0.0,347.13
2024-01-26,S011,P053,45,13.46,0.0,605.7
2024-11-21,S009,P108,73,11.08,0.0,808.84
2024-08-20,S004,P113,44,9.73,0.0,428.12
2024-01-24,S016,P033,5,12.44,0.0,62.2
2024-06-16,S013,P101,98,13.41,0.0,1314.18
2024-10-26,S020,P022,123,5.32,0.0,654.36
2024-01-22,S014,P045,17,13.3,0.0,226.1
2024-05-27,S006,P012,58,8.14,0.17,391.86
2024-02-21,S019,P100,13,7.15,0.0,92.95
2024-08-14,S019,P003,62,3.92,0.0,243.04
2024-07-20,S015,P113,53,9.36,0.0,496.08
2024-07-23,S017,P011,4,15.23,0.0,60.92
2024-02-06,S018,P004,49,2.57,0.0,125.93
2024-07-20,S015,P098,33,11.79,0.0,389.07
2024-02-26,S014,P066,67,3.45,0.0,231.15
2024-02-02,S017,P052,42,2.27,0.0,95.34
2024-12-16,S015,P016,40,12.56,0.0,502.4
2024-06-22,S007,P077,39,8.26,0.24,244.83
2024-08-03,S020,P095,97,14.39,0.13,1214.37
2024-09-28,S007,P001,54,3.04,0.0,164.16
2024-05-06,S004,P099,18,11.55,0.0,207.9
2024-05-15,S008,P033,5,12.73,0.0,63.65
2024-08-19,S019,P044,63,3.64,0.0,229.32
2024-08-20,S015,P117,66,8.58,0.0,566.28
2024-05-31,S020,P016,128,12.38,0.0,1584.64
2024-03-08,S004,P077,27,8.09,0.0,218.43
2024-12-20,S004,P038,157,11.53,0.0,1810.21
2024-09-09,S010,P063,27,4.75,0.0,128.25
2024-02-15,S009,P046,67,8.13,0.0,544.71
2024-12-06,S019,P082,86,7.92,0.0,681.12
2024-05-16,S011,P024,88,9.98,0.0,878.24
2024-08-31,S004,P109,26,8.6,0.13,194.53
2024-10-20,S019,P030,84,10.64,0.0,893.76
2024-01-01,S009,P054,88,11.57,0.0,1018.16
2024-05-11,S009,P029,30,13.68,0.0,410.4
2024-07-22,S006,P011,28,14.97,0.0,419.16
2024-05-13,S020,P094,78,14.6,0.0,1138.8
2024-05-18,S002,P101,52,13.24,0.0,688.48
2024-04-08,S003,P060,130,9.27,0.11,1072.54
2024-09-06,S014,P116,70,7.73,0.0,541.1
2024-04-30,S015,P021,14,10.01,0.17,116.32
2024-04-22,S004,P120,98,10.45,0.0,1024.1
2024-06-12,S016,P015,72,2.66,0.0,191.52
2024-02-22,S004,P053,24,13.6,0.0,326.4
2024-08-28,S004,P009,7,2.16,0.0,15.12
2024-09-19,S019,P087,19,2.94,0.0,55.86
2024-02-21,S008,P014,54,13.72,0.0,740.88
2024-12-27,S011,P105,117,15.46,0.0,1808.82
2024-10-10,S002,P084,59,6.34,0.0,374.06
2024-11-15,S001,P016,100,11.98,0.0,1198.0
2024-11-12,S014,P023,50,11.73,0.0,586.5
2024-02-02,S004,P061,92,5.04,0.0,463.68
2024-12-07,S019,P067,68,14.4,0.0,979.2
